file,ch1_rms,ch1_peak,ch1_std,ch1_kurtosis,ch2_rms,ch2_peak,ch2_std,ch2_kurtosis,ch3_rms,ch3_peak,ch3_std,ch3_kurtosis,ch4_rms,ch4_peak,ch4_std,ch4_kurtosis,ch5_rms,ch5_peak,ch5_std,ch5_kurtosis,ch6_rms,ch6_peak,ch6_std,ch6_kurtosis,ch7_rms,ch7_peak,ch7_std,ch7_kurtosis,ch8_rms,ch8_peak,ch8_std,ch8_kurtosis,timestamp,time_to_failure,days_to_failure
2003.11.01.05.41.44,0.15064669627844274,0.662,0.09341029951763616,0.882991961128345,0.14453078800601837,0.54,0.08262018894482519,0.8191112926279471,0.15159542055485425,0.583,0.09540305568270428,0.13125834109180756,0.14173625598189626,0.488,0.07980910803997736,0.23915870465111277,0.16000491325464042,0.693,0.11149392045381724,0.4538391367586061,0.16476913684616804,0.723,0.11794040448403152,0.5288890477220485,0.14081000694780407,0.718,0.08053683393877292,1.7412030647694152,0.14274076100930536,0.586,0.08422424923636343,1.8806327335270687,2003-11-01 05:41:44,593.97,24.74875
2003.11.01.05.51.44,0.14931346634000817,0.667,0.09254771665356235,0.9526119698503304,0.14319535814998727,0.532,0.0832942231724646,0.9269008782832957,0.15073311796537117,0.637,0.09511551832928773,0.2392078287341337,0.14206211246785022,0.505,0.08096346635969309,0.39381694754241137,0.15743926951045084,0.842,0.10907932866887983,0.4159819246197203,0.16248516804306903,0.898,0.11634398261616562,0.7100047737100517,0.14029265502061886,0.593,0.08193487350117011,1.9515034836072926,0.14265069933752297,0.674,0.08582831743373993,2.1258195597362564,2003-11-01 05:51:44,593.8033333333333,24.741805555555555
2003.11.01.06.01.44,0.14948872893340487,0.652,0.09364578327190964,0.7638751698732866,0.14287830404097399,0.547,0.08249770218481399,0.9980502418083406,0.15040178318995673,0.583,0.09436942017871375,0.1857404752606664,0.14101019501318424,0.508,0.07965598193327483,0.260823431345238,0.15875731959011372,0.696,0.11050804314507677,0.4273706977392533,0.16213112835974197,0.671,0.11655047454302732,0.4150129732575101,0.14025119119230103,0.591,0.08179534562970134,1.5891914835674923,0.1416689627954241,0.596,0.0844826556712,1.7872317302639438,2003-11-01 06:01:44,593.6366666666667,24.734861111111112
2003.11.01.06.11.44,0.14954224864853202,0.627,0.09151972703890937,0.7856591454012753,0.1437470325780675,0.569,0.0832974734601512,1.0733774473794409,0.1514016011283195,0.635,0.09477491376138747,0.16707236556772243,0.14202088211608618,0.54,0.0794830829360712,0.37391606035834446,0.16040212726656908,0.642,0.11216877914064204,0.38471533771998834,0.16349677104036336,0.635,0.11598647826145754,0.33420616436575656,0.14162070012917646,0.645,0.0823972612693037,1.816355230754195,0.1422508962378401,0.742,0.08458178853623355,1.913289610434858,2003-11-01 06:11:44,593.47,24.72791666666667
2003.11.01.06.21.44,0.1488529456008933,0.635,0.0920429308361345,0.7374735434059145,0.1435220891984597,0.608,0.08245093754464687,1.2417387689629846,0.15003771661235718,0.669,0.09424549454582662,0.20121185140853992,0.14270780831716076,0.608,0.08109603469858369,0.3283745878506843,0.15828510915828437,0.618,0.11017827222793616,0.37362865319608973,0.16178415917560116,0.654,0.11511471694201778,0.4511745939437506,0.14028500078523184,0.652,0.08178591107745097,1.766445082015255,0.14207059084554804,0.659,0.08491386510917523,2.034415893766127,2003-11-01 06:21:44,593.3033333333333,24.72097222222222
2003.11.01.06.31.44,0.14926420609997645,0.654,0.09194947246127419,1.066826552499605,0.14285005865526448,0.625,0.08255602870394065,1.1872588724071953,0.14885503710090733,0.591,0.09284860344464566,0.2092596206277073,0.14114430122938457,0.508,0.07995156560489802,0.30709297922807144,0.1588768510784178,0.671,0.11067436454763908,0.43817346426308035,0.1611907373535891,0.715,0.11475264524099821,0.5637075951768029,0.13996588329420898,0.596,0.08252247151518961,1.8040839081761142,0.1415219721580915,0.671,0.08452803234356379,2.33149588478177,2003-11-01 06:31:44,593.1366666666667,24.714027777777776
2003.11.01.06.41.44,0.15094268349665668,0.789,0.09449527879545978,1.2754158742952955,0.14409309463633224,0.581,0.08433565735659221,0.9234658474591186,0.15099359578073793,0.718,0.09504598086435598,0.30852903386404673,0.14298866545032732,0.552,0.08085954883193402,0.36328354770353677,0.1600014311154259,0.674,0.11117538670368103,0.41262863673369576,0.1629772540925957,0.75,0.11607275602926735,0.46247533854870726,0.14080863548153527,0.603,0.08152123073132211,1.9075495511558325,0.14245872140619367,0.542,0.08505327740072703,1.9468891843293052,2003-11-01 06:41:44,592.97,24.707083333333333
2003.11.01.06.51.44,0.150012337871496,0.613,0.09259625253014152,0.8497225907826831,0.14322365646597765,0.583,0.08296295749559204,1.1504054289581935,0.14985362975771557,0.637,0.09425737078169454,0.21295728966492078,0.1415881737204771,0.493,0.08087520612492884,0.27646142393448336,0.15815017910325183,0.637,0.10983070552800372,0.3301935829198386,0.1623192964619618,0.684,0.11499981115972413,0.3377060848017246,0.13702177026788023,0.669,0.08059232287228624,1.784404101545162,0.14012260779347405,0.625,0.08297644548521854,1.7634694087523926,2003-11-01 06:51:44,592.8033333333333,24.700138888888887
2003.11.01.07.01.44,0.14898946536925228,0.696,0.09303630655914191,0.8760264233357682,0.1417054633035654,0.542,0.08174863471776522,0.9937203384733673,0.14963211380723684,0.522,0.09428966368692596,0.25016654143035844,0.14168023853111758,0.542,0.08002594712817761,0.425176190785153,0.15846326667327548,0.72,0.11052890323147294,0.4708858311737969,0.1624401650656712,0.674,0.11553344738984565,0.5038737101878277,0.1402384976761686,0.72,0.08117949060367044,2.078710183626015,0.14063124135455063,0.623,0.08364878686752295,2.1067405070967116,2003-11-01 07:01:44,592.6366666666667,24.693194444444444
2003.11.01.07.11.44,0.15107386196022835,0.662,0.09254126096813751,1.0643138392295635,0.14358883169623823,0.652,0.08216768624101821,0.9329633813227511,0.151590464398274,0.698,0.0953987981425534,0.29673236862288244,0.1426119435919661,0.52,0.07946197988732352,0.37476130613558034,0.15909953139048486,0.63,0.10961532428036853,0.4445251824995342,0.16466903418770787,0.649,0.11763076620819869,0.3810008505195075,0.14055576090587013,0.647,0.07982478709622408,1.443624662795699,0.14195516715647188,0.659,0.08338475970105957,1.7691966050384051,2003-11-01 07:11:44,592.47,24.68625
2003.11.01.07.21.44,0.148905772067701,0.63,0.09292802492994592,1.0087556062120138,0.14338753214627833,0.542,0.08366842500021313,1.0139401304391917,0.15141652861137303,0.803,0.09496332825860332,0.38472498066348715,0.14152672733721094,0.676,0.08001000331987494,0.4900551685803891,0.1587712636472868,0.979,0.11027048700870891,0.8380354038771736,0.16176355116148694,0.723,0.11581911537047375,0.49003855272039765,0.14023881765246918,0.605,0.08140764158943573,1.8528766345211443,0.14174635945914757,0.691,0.08422848911728209,1.8088292316732257,2003-11-01 07:21:44,592.3033333333333,24.679305555555555
2003.11.01.07.31.44,0.1487964487287814,0.652,0.09242484581571819,0.7466621146452619,0.14281553060241733,0.518,0.0828726889861431,0.9155887458139169,0.15116461658931216,0.674,0.09523076436128851,0.28734224264209507,0.14148516306379091,0.483,0.08010619460969584,0.2806733256785927,0.16002736429816855,0.786,0.11185999937413586,0.36998847915177935,0.16262992792543216,0.627,0.1160343913687495,0.40000773026035574,0.1396912835058079,0.605,0.08090285310647838,1.7695960948906508,0.14090829866552396,0.554,0.08303743825408018,1.7133028640009327,2003-11-01 07:31:44,592.1366666666667,24.672361111111112
2003.11.01.07.41.44,0.1498924650348334,0.688,0.09193344240110042,0.9825947708874132,0.1436119190763122,0.579,0.08319643061476509,0.8606395892136307,0.15016719246679475,0.53,0.09338229718312668,0.1398680004894146,0.14185867695885093,0.591,0.0795313827776007,0.49301999700012145,0.1596953821745971,0.706,0.11154070296039023,0.4356502199630321,0.1633109667934153,0.681,0.11586408002456969,0.3649718334154355,0.1402909304481784,0.657,0.0806455498402204,1.779098578895308,0.14196944767190448,0.723,0.0841705591412979,1.9799815912658145,2003-11-01 07:41:44,591.97,24.66541666666667
2003.11.01.07.51.44,0.14849296118498134,0.75,0.09157086358720604,0.9658806965381563,0.14327960093107725,0.645,0.08248334918653745,1.161790219543068,0.14855914374232618,0.569,0.09333774061946148,0.21270393112032648,0.1421753851294898,0.547,0.08133825419855764,0.3502402335487882,0.15821541418318333,0.571,0.10995054394286888,0.2900107177138298,0.16215643609066216,0.613,0.11458060947015189,0.39765927381649746,0.13941524730688756,0.627,0.0807320145403695,1.5950270568020715,0.13877418743288053,0.586,0.08313285823626029,1.826068538080711,2003-11-01 07:51:44,591.8033333333333,24.65847222222222
2003.11.01.08.01.44,0.15002852658432161,0.701,0.09364702739402256,1.0809806853314816,0.1435725710374265,0.752,0.08441129262028985,1.8705160682195832,0.15009468788745073,0.645,0.09453052763834616,0.21443435966274027,0.14139718841822183,0.481,0.08106912236652032,0.35826322047591397,0.1614034512402558,1.169,0.11429021718610514,1.134402779268581,0.16245578409865674,0.676,0.11637318581326414,0.4778004172005721,0.14016694322362977,0.632,0.08191321964300143,2.0725831083815454,0.14079894485078273,0.869,0.08580438586981805,2.26948523142351,2003-11-01 08:01:44,591.6366666666667,24.651527777777776
2003.11.01.08.11.44,0.15016481927941297,0.627,0.09224602442701164,1.0252410913473193,0.14362110950589096,0.542,0.08169175036449654,1.1812127162889494,0.15033552139843936,0.679,0.09389686742985695,0.2701371429420045,0.14197398099404296,0.508,0.07973672274675762,0.22350032699612354,0.15896452210197526,0.83,0.10994064662599438,0.3751019861898661,0.16547308835200364,0.745,0.11858937207567187,0.4197528015153891,0.1414791466110156,0.63,0.08242885252366956,2.166693874322087,0.14054286733446755,0.603,0.0838336628365214,2.148299796077481,2003-11-01 08:11:44,591.47,24.644583333333333
2003.11.01.08.21.44,0.1471124174871253,0.591,0.08987568967254929,0.6834070096890081,0.14256521260023428,0.549,0.08126690226408906,0.9405114648627291,0.14947782891750408,0.559,0.0931288162242031,0.18486628428043517,0.14212347425247437,0.544,0.0808912978174865,0.3129425479066126,0.15887115271207197,0.591,0.10950105920179183,0.32318623795913126,0.16183899741404845,0.64,0.11486107520757798,0.3992871090517971,0.1397315438464169,0.686,0.0807180075083858,2.053540942787749,0.14153914611446722,0.671,0.08353877925935074,2.421614094875193,2003-11-01 08:21:44,591.3033333333333,24.637638888888887
2003.11.01.08.31.44,0.14939208388185266,0.723,0.09381414574990896,1.1768632522964522,0.14274706002062268,0.535,0.08278729416937912,0.6388782917165612,0.14987017330895513,0.615,0.09467017160115142,0.1311281876300039,0.14169284251892808,0.52,0.07994696759072964,0.4093071746746353,0.15757692240493015,0.728,0.10889924232421566,0.46026820581233396,0.16333684236039836,0.74,0.11665167437019987,0.4529520630898589,0.1403758255972494,0.627,0.08179558500846495,2.296879281401316,0.14281258598875965,0.757,0.08596409322468075,2.501695937265519,2003-11-01 08:31:44,591.1366666666667,24.630694444444444
2003.11.01.08.41.44,0.1507218607132854,0.784,0.09399035898718751,1.2617622761448883,0.14453894506542173,0.605,0.08452727453899707,1.4648385179614438,0.15125234034217247,0.657,0.09513681186360304,0.3489795860430056,0.14271155143877634,0.591,0.08114361037073535,0.41670542294158164,0.15948744914740745,0.593,0.11105789458935526,0.3635664736588109,0.16242447779299807,0.737,0.11584467423931043,0.5646804568876478,0.1403653630930722,0.608,0.0806143577071788,1.6813577698850697,0.14119083989935174,0.62,0.08525823378402976,2.063301969691496,2003-11-01 08:41:44,590.97,24.62375
2003.11.01.08.51.44,0.1494696282707314,0.735,0.0927275821352881,1.006126985203906,0.14334160022641282,0.645,0.08298796946626474,1.6375728567277008,0.14907329920262802,0.608,0.09364064478137672,0.27565430090324883,0.14047458101078733,0.486,0.07914434959475701,0.34238531249865245,0.1579548745142501,0.664,0.10986071450365532,0.33914971673356886,0.16327639645896463,0.708,0.11546072122211844,0.5717276295012312,0.1415362090997499,0.828,0.08368459853812597,2.488911697208853,0.1416114076318867,0.618,0.08421639909338527,2.2109195217909434,2003-11-01 08:51:44,590.8033333333333,24.616805555555555
2003.11.01.09.01.44,0.1488452409777308,0.605,0.09185890490642018,0.9741888165266888,0.14293741562360868,0.703,0.08238252257288851,1.5502005891100055,0.14922292598868647,0.652,0.09315725783500806,0.249455281624956,0.1401482367762234,0.525,0.07887357692781286,0.3754599178821145,0.15778629098577251,0.811,0.10974700675826517,0.4841130357710184,0.16244430656189524,0.662,0.11694437403314528,0.5329459173085671,0.14003490130672558,0.549,0.08218953093306045,1.9489616149412434,0.1421112654492181,0.62,0.0851130255686296,1.920830769616921,2003-11-01 09:01:44,590.6366666666667,24.609861111111112
2003.11.01.09.11.44,0.1493618356843018,0.659,0.09231325892843399,0.9702895122136028,0.14346727887369257,0.569,0.0819740256074324,0.9068038874820612,0.15092982770355567,0.706,0.09415673579645498,0.35273377287684715,0.14297700010349132,0.669,0.08139660482654441,0.5307575606369559,0.1585111412007548,0.811,0.10924281196777613,0.3176439567985758,0.16354202755068994,0.703,0.11576013620654445,0.4624701717743056,0.14221437761077024,0.618,0.08375329589530367,2.1994166343569965,0.14258211552634767,0.596,0.08399309137544217,1.7291851360000274,2003-11-01 09:11:44,590.47,24.60291666666667
2003.11.01.09.21.44,0.14893511967647818,0.691,0.09198065910368361,0.9441809139106607,0.14251713147433145,0.662,0.08155752356231484,1.2117112457308936,0.14883234721701125,0.603,0.0924128300758812,0.0865532202937267,0.1408356198771173,0.522,0.0779803627732174,0.3005392164182279,0.15847988292214135,0.623,0.11031712065980188,0.32904077586521074,0.16234610034992564,0.647,0.11578401679261992,0.2954945792541772,0.13921197900201063,0.613,0.08103631753336892,1.8076115313841257,0.1407612825739912,0.591,0.08287868808226957,1.7065652965499192,2003-11-01 09:21:44,590.3033333333333,24.59597222222222
2003.11.01.09.31.44,0.1483769588710731,0.686,0.09148734529691507,1.192550747567667,0.14302015742435575,0.562,0.08244715580698717,1.1508613221191197,0.14920161354481057,0.571,0.0935967995461221,0.16484054316921748,0.14058403917341578,0.474,0.07959627126743653,0.40944201109124023,0.15843838895830495,0.75,0.11007379300946846,0.3649450067537354,0.1614620618353097,0.728,0.11376377959910355,0.4610333044951762,0.13639040930358703,0.518,0.08112612657137962,1.3738672870652522,0.14036764002160318,0.542,0.08273042227921693,1.561013006695143,2003-11-01 09:31:44,590.1366666666667,24.589027777777776
2003.11.01.09.41.44,0.1493086317976857,0.813,0.09228481124985838,1.0717827668546187,0.1428239601528749,0.544,0.08284924272503104,1.2484052149717542,0.15071953772731117,0.688,0.09413036566810744,0.2543645350942212,0.14167236044777312,0.537,0.07934662183452441,0.3892284449936705,0.15844017872488972,0.657,0.10863884418635858,0.351059650019268,0.16298583518423657,0.747,0.11538436211926256,0.3886422559731102,0.1406058936673153,0.559,0.0803495265722282,1.7740057523626156,0.14198750048144643,0.537,0.0824476172172301,1.6177205922095705,2003-11-01 09:41:44,589.97,24.582083333333333
2003.11.01.09.51.44,0.14923979367321907,0.652,0.0924690291560559,0.858394359887428,0.14325548636963265,0.559,0.08256510412043853,0.8265588226490359,0.1497247495732273,0.603,0.09368810998310839,0.22991274667158246,0.14099742922772784,0.479,0.07949057425563164,0.3692949513279178,0.15916192266667656,0.679,0.110843252771767,0.5567204784683981,0.16401262351974047,0.647,0.11744735933884978,0.5896332158254793,0.13979919401927,0.542,0.08043320300643181,1.6532136850472199,0.14162581555231862,0.62,0.08304654970194611,1.54990792373287,2003-11-01 09:51:44,589.8033333333333,24.575138888888887
2003.11.01.10.01.44,0.14822590444993075,0.676,0.09174818704648717,0.9522356043531168,0.1434650150624709,0.671,0.08322742672530786,1.1764295713010222,0.15124230642881062,0.632,0.09383760136042027,0.2839680203186141,0.14188715600456053,0.498,0.07983262357588071,0.27876183392695264,0.15876590102451155,0.684,0.11025112974660548,0.3548870254925842,0.16157664000623087,0.925,0.11519884283332973,0.48433757145134404,0.14005306437148654,0.569,0.08114234998344866,1.6783101019510385,0.14237974572314524,0.569,0.08486820683206205,1.8793698203291704,2003-11-01 10:01:44,589.6366666666667,24.568194444444444
2003.11.01.10.11.44,0.14965420118272868,0.608,0.0918127639340718,0.9704478842874473,0.1437914997840841,0.62,0.08311133488380411,1.1775757264296294,0.15148877620604853,0.654,0.09495139476179451,0.23772233520326802,0.14244564478688002,0.554,0.0802020439284661,0.30486873956335403,0.1590435812668575,0.771,0.11017690302566618,0.3875637149332807,0.163089716760103,0.674,0.11597304778916626,0.4277835705786224,0.14084507553597453,0.605,0.08107133163482147,2.0612555470342118,0.1419837515117817,0.71,0.08408796338275139,1.8865551159461917,2003-11-01 10:11:44,589.47,24.56125
2003.11.01.10.21.44,0.1475400644078372,0.583,0.09005753353595898,0.8662383099720397,0.142015775422134,0.557,0.08112998119961153,0.7608980348174303,0.14813078509272642,0.625,0.09215418036443562,0.3093812310844819,0.14115891525323063,0.552,0.07970369617502125,0.3656830041718244,0.15653030139211466,0.605,0.10811076467027447,0.26319987278966783,0.16142798982344264,0.674,0.11433231548671462,0.4613430930983764,0.13939407906128493,0.515,0.08016415351293608,1.6040574105404124,0.14102810921192493,0.598,0.08384905031571442,2.043764767518618,2003-11-01 10:21:44,589.3033333333333,24.554305555555555
2003.11.01.10.31.44,0.14847939441688954,0.608,0.09114133140574276,0.9469237728910733,0.14258508030980355,0.554,0.08270545959566246,1.1824959061861957,0.14990373831802445,0.688,0.09374727354835787,0.34805050882119826,0.14129900767631914,0.464,0.07980777047640607,0.31477458058830443,0.15934499518414244,0.596,0.11078309698624096,0.45869593871899283,0.1616084974415408,0.642,0.11527696998631755,0.49628070624342113,0.13958576290251856,0.522,0.08087288436762353,1.5643439410852231,0.14067627572117927,0.588,0.08363718110501085,1.7744536441520369,2003-11-01 10:31:44,589.1366666666667,24.547361111111112
2003.11.01.10.41.44,0.14987187382712316,0.842,0.09168048349743044,0.9728378359895622,0.14408882419470465,0.596,0.08214157103390013,0.8507394798311507,0.1499110704809167,0.613,0.09376782970904862,0.2739535747725972,0.14148463107376053,0.603,0.07979778628766926,0.4199977701860216,0.15812174388322398,0.781,0.10902142653675286,0.611494083527476,0.16178846580030243,0.786,0.11346075615991076,0.6390734921334404,0.1415971044556857,0.757,0.08252225671926035,2.3653761116172243,0.1425019633910793,0.635,0.08403405184851723,2.2501384707319323,2003-11-01 10:41:44,588.97,24.54041666666667
2003.11.01.10.51.44,0.1474867310636579,0.72,0.09093341044555216,1.1244734842577895,0.1426339948754876,0.583,0.0820929365592642,1.2752500170087604,0.14905974905742495,0.776,0.09316290766771355,0.38385291028417656,0.14129287167418425,0.667,0.07998636559166007,0.478633436521982,0.15823180203052775,0.698,0.10981848520501056,0.3980745004322306,0.162567898074543,0.713,0.11613035582047423,0.48456991924024306,0.13936393120985655,0.615,0.08092999039016611,2.1819536519814653,0.1386461546569968,0.681,0.08365100887211149,1.8347511336802613,2003-11-01 10:51:44,588.8033333333333,24.53347222222222
2003.11.01.11.01.44,0.14983669055972448,0.757,0.093311356332429,1.0985322171061096,0.14341396423193506,0.615,0.08336431870054566,1.6130105718705883,0.14933185422255654,0.654,0.09304262472970122,0.2660082915059072,0.14111529580093143,0.603,0.07914022782364458,0.43256696630891245,0.15861676403215155,0.762,0.11025756624360761,0.5581765559000864,0.16271448360188506,0.779,0.11590934623887049,0.6552578889241345,0.14006087543680784,0.547,0.08115239711918112,1.8935762247636276,0.14002574243660296,0.642,0.08442241441653561,2.1255667082430714,2003-11-01 11:01:44,588.6366666666667,24.526527777777776
2003.11.01.11.11.44,0.14912899263829452,0.657,0.09059450897598986,1.2286075159555443,0.14303323204329127,0.588,0.08173118826092206,1.140702614703426,0.14951952556569537,0.659,0.09226326122487961,0.3165905324006353,0.1425320752689329,0.537,0.07976036206022297,0.5344988883654693,0.15880215232793407,0.771,0.1090826011961644,0.4123958475327747,0.1644161518710791,0.774,0.11638007177948159,0.7022935785109508,0.14012117314689632,0.684,0.07926493893871397,1.8915257691321674,0.1461114601564932,0.703,0.08267130660483726,1.7950747790484538,2003-11-01 11:11:44,588.47,24.519583333333333
2003.11.01.11.21.44,0.14732445940131808,0.632,0.09034330401155895,0.8091077963827433,0.14210507037185768,0.554,0.08126258735163508,0.8076413304726513,0.14975886297984378,0.557,0.09315019995113186,0.22324894085854252,0.14129211519545687,0.51,0.07924971173923101,0.348099511199468,0.15940341045794787,0.64,0.11110103138428665,0.4398791326039375,0.1607854126647727,0.63,0.11368276195834638,0.3444745769331585,0.1397786573367873,0.615,0.08119298125102577,1.762202084969804,0.1384091445988803,0.576,0.08503805145147707,1.9317664789093723,2003-11-01 11:21:44,588.3033333333333,24.512638888888887
2003.11.01.11.31.44,0.1484701353926628,0.632,0.09064885812471256,0.8686948325669581,0.14232809549620948,0.527,0.0822268656356761,0.9467117690172437,0.14887299208868443,0.71,0.09123602336452252,0.13629320074564566,0.14068287177249492,0.61,0.0779581708791473,0.3210896698831047,0.15781877957803375,0.813,0.10861733184385672,0.3983235202596189,0.16071697208816343,0.625,0.11375276364832126,0.2867936866751055,0.1400176504289392,0.559,0.08170202205843674,1.8263064312022115,0.14152711012520047,0.562,0.08409334883712882,1.8822811029012918,2003-11-01 11:31:44,588.1366666666667,24.505694444444444
2003.11.01.11.41.44,0.15037995432923398,0.718,0.0921503468027278,0.884220194695784,0.14442454067511779,0.503,0.08217374739288574,0.7995999324144458,0.15038406852591218,0.718,0.09394864315653763,0.3240385802575769,0.1428186493479143,0.52,0.08060360301935841,0.3609521137981053,0.15807723339795013,0.691,0.10844290042482943,0.39133711642732427,0.16324503156920658,0.62,0.11574597556905993,0.39570371798681725,0.1409241952561509,0.52,0.08125584689415068,1.392721704907081,0.14217304802928543,0.598,0.08382522319709555,1.8064467100021888,2003-11-01 11:41:44,587.97,24.49875
2003.11.01.11.51.44,0.14889972244349553,0.684,0.09330713780070267,1.2091163702895171,0.1433765347359554,0.552,0.08397575935480103,1.2293915524414771,0.15076833574876763,0.627,0.09471687062561719,0.22393577451623115,0.1421809747815922,0.615,0.0811211948727918,0.4656013191249291,0.16003508877328082,0.708,0.11186940143270216,0.26647025483723263,0.16377792417559098,0.75,0.11746902334770465,0.5351916970792456,0.14084011688929624,0.576,0.08340452802917725,1.9414279744213179,0.1414936925769573,0.64,0.08479577506169471,1.8386206829832892,2003-11-01 11:51:44,587.8033333333333,24.491805555555555
2003.11.01.12.01.44,0.1488187501968628,0.613,0.09259501867794451,1.0681665982292348,0.14422602737597764,0.583,0.0855545357550196,1.339180302072366,0.15041710318856902,0.61,0.09478462793232802,0.2427884095502133,0.14076635395665402,0.623,0.08031428233211985,0.39795572041536476,0.16052778247179678,0.83,0.11219655098127501,0.5173990535019888,0.1644626368983146,0.686,0.11908581909140897,0.5026553521282491,0.1410400146844416,0.601,0.08304186748662902,1.9054449963352615,0.1425317167622811,0.645,0.08557334212574465,1.7386223795332354,2003-11-01 12:01:44,587.6366666666667,24.484861111111112
2003.11.01.12.11.44,0.1492288820185812,0.874,0.09203407901931131,1.184850523694709,0.14487370712322165,0.53,0.08366678851028284,1.0636472939706172,0.15042865412037942,0.703,0.0942856346035877,0.417922851417619,0.142485153077983,0.542,0.08035633939578082,0.3881746174404461,0.1586335972108762,0.723,0.10940119641014262,0.3700736413729264,0.1630004229768285,0.718,0.11524123432378806,0.601428480630926,0.14014249845441915,0.505,0.08006689772927142,1.397329743884141,0.14130105583082617,0.583,0.08311541654662022,1.6774586657538544,2003-11-01 12:11:44,587.47,24.47791666666667
2003.11.01.12.21.44,0.14912518401602226,0.698,0.09257610854541715,1.0770570890296458,0.14368077358249998,0.647,0.08343495094913195,1.4937975782599535,0.14945075272555297,0.669,0.09337703117417252,0.28402253907497776,0.14128109222923066,0.513,0.07967725495783763,0.3969556676067354,0.1583067534056211,0.879,0.10989486755502918,0.6009746939440643,0.16332557218420168,0.95,0.11662785173050207,0.7023709897818611,0.14031363063297253,0.535,0.0813133349282671,1.40774398408705,0.1411584020964458,0.662,0.08356128420563924,2.203640939058978,2003-11-01 12:21:44,587.3033333333333,24.47097222222222
2003.11.01.12.31.44,0.14881437288825633,0.63,0.0919226295412467,0.9466628283610046,0.14304116096588684,0.601,0.08286015829937343,1.3144831338856644,0.15014573242951954,0.649,0.09308303028263214,0.265631703533896,0.1412509578922166,0.454,0.07803529482225903,0.2247538557460147,0.1573119993411779,0.642,0.10834581744628378,0.2973674525628538,0.16020780328802653,0.786,0.11293681147569767,0.5590994291048808,0.1404361966937188,0.623,0.08202361097068017,1.5636301006595748,0.14199375003438752,0.637,0.08488996184295398,2.1145844549310935,2003-11-01 12:31:44,587.1366666666667,24.464027777777776
2003.11.01.12.41.44,0.14939321067734096,0.808,0.0917787764520063,1.3825466597861276,0.143458072122245,0.708,0.08255686344603483,1.584332780335104,0.15026307805629807,0.64,0.09454218102798055,0.29701087819430727,0.14202871903685538,0.549,0.0807655398232629,0.3462955072315137,0.1583537403412945,0.696,0.10977664694656156,0.3283261530995789,0.162475052321743,0.784,0.11484085892505495,0.5265878473430097,0.14186983109389176,0.588,0.08320070366514558,1.937767750119371,0.14343487878868583,0.635,0.08637792035649051,2.3960985648332818,2003-11-01 12:41:44,586.97,24.457083333333333
2003.11.01.12.51.44,0.15042845855282214,0.63,0.09347772211321918,1.0221179443743171,0.143983520751671,0.674,0.08455379054968577,1.8272954689775514,0.1506449257437626,0.635,0.09536787353923813,0.2680702751557802,0.14149155507043523,0.564,0.08042438030294602,0.4328493330203891,0.15877681998469778,0.62,0.1105143507433144,0.4456798206256094,0.16169330310058647,0.725,0.11492009476238718,0.5032698276710885,0.14170541058361844,0.591,0.0841692151982422,1.9128577354987355,0.14214219728161964,0.767,0.0849693510632788,2.304465633181584,2003-11-01 12:51:44,586.8033333333333,24.450138888888887
2003.11.01.13.01.44,0.14891123483261764,0.74,0.09215415142015175,1.112407703583619,0.1439804177426895,0.654,0.08364221415279383,0.8582571410303075,0.14952668618949763,0.784,0.09336899485263235,0.5309211194911536,0.13994157873550084,0.671,0.07819969929601668,0.5532342538031325,0.158734966069625,0.698,0.11022763000101117,0.4856559209684672,0.16274189642963985,0.696,0.1161135943799393,0.5014025054044708,0.13975365620916014,0.652,0.08075103879914569,1.671702168266477,0.1408561716219221,0.569,0.08296992286981061,1.6118550279826929,2003-11-01 13:01:44,586.6366666666667,24.443194444444444
2003.11.01.13.11.44,0.14934950619268883,0.615,0.09252832433809324,0.9026992401391909,0.1447548834047793,0.593,0.08503002680130307,1.1343388758792958,0.14999567457956287,0.757,0.09311967365950724,0.35702335755354886,0.14168599366479825,0.571,0.0795507391566211,0.37902347215128307,0.15994462909082005,0.918,0.11184901894150415,0.4974839675792766,0.16437495440232258,0.623,0.1165713720408615,0.3378088814050684,0.1403869323387486,0.688,0.08094973758773621,2.145186783192198,0.14240294477868295,0.691,0.08395862046705449,2.068681353990552,2003-11-01 13:11:44,586.47,24.43625
2003.11.01.13.21.44,0.1493912548360324,0.667,0.09364696052299754,1.2497899035996873,0.14422895176539194,0.676,0.08495223084737459,1.7725489473126226,0.14850592173062493,0.596,0.09365443748428524,0.17865227835744513,0.13980182140293498,0.62,0.07948054522690473,0.38871325360547226,0.15905503558738127,0.762,0.1112636316808975,0.42755318464332737,0.1614848182746698,0.61,0.1146238561175815,0.5062186288444539,0.13999694559307582,0.554,0.08127021619198352,1.7137602091359891,0.14177222736885034,0.642,0.08410032662902192,2.2814868450960724,2003-11-01 13:21:44,586.3033333333333,24.429305555555555
